sNo	Company Name	URL
374	SUMICHEM	https://www.tickertape.in/stocks/sumitomo-chemical-india-SUMH
375	SUNTV	https://www.tickertape.in/stocks/sun-tv-network-SUTV
376	SRF	https://www.tickertape.in/stocks/srf-SRFL
377	SUNDRMFAST	https://www.tickertape.in/stocks/sundram-fasteners-SNFS
378	STLTECH	https://www.tickertape.in/stocks/sterlite-technologies-STTE
379	SUPREMEIND	https://www.tickertape.in/stocks/supreme-industries-SUPI
380	TATAPOWER	https://www.tickertape.in/stocks/tata-power-company-TTPW
381	TANLA	https://www.tickertape.in/stocks/tanla-platforms-TNSL
382	TATAELXSI	https://www.tickertape.in/stocks/tata-elxsi-TTEX
383	TATASTEEL	https://www.tickertape.in/stocks/tata-steel-TISC
384	SUVENPHAR	https://www.tickertape.in/stocks/suven-pharmaceuticals-SUVH
385	TEJASNET	https://www.tickertape.in/stocks/tejas-networks-TEJS
386	TATACHEM	https://www.tickertape.in/stocks/tata-chemicals-TTCH
387	SUZLON	https://www.tickertape.in/stocks/suzlon-energy-SUZL
388	TATACOMM	https://www.tickertape.in/stocks/tata-communications-TATA
389	TATAMTRDVR	https://www.tickertape.in/stocks/tata-motors---dvr-TAMdv
390	TCNSBRANDS	https://www.tickertape.in/stocks/tcns-clothing-co-TCNS
391	TCIEXP	https://www.tickertape.in/stocks/tci-express-TCIE
392	SWSOLAR	https://www.tickertape.in/stocks/sterling-and-wilson-solar-STEN
393	SYNGENE	https://www.tickertape.in/stocks/syngene-international-SYNN
394	TATACONSUM	https://www.tickertape.in/stocks/tata-consumer-products-TACN
395	TATAMOTORS	https://www.tickertape.in/stocks/tata-motors-TAMO
396	TCI	https://www.tickertape.in/stocks/transport-corporation-of-india-TCIL
397	SWANENERGY	https://www.tickertape.in/stocks/swan-energy-SWAN
398	TCS	https://www.tickertape.in/stocks/tata-consultancy-services-TCS
399	TATAINVEST	https://www.tickertape.in/stocks/tata-investment-corporation-TINV
400	TEAMLEASE	https://www.tickertape.in/stocks/teamlease-services-TLSV
401	TECHM	https://www.tickertape.in/stocks/tech-mahindra-TEML
402	TITAN	https://www.tickertape.in/stocks/titan-company-TITN
403	TRITURBINE	https://www.tickertape.in/stocks/triveni-turbine-TRVT
404	TTML	https://www.tickertape.in/stocks/tata-teleservices-maharashtra-TTML
405	TORNTPOWER	https://www.tickertape.in/stocks/torrent-power-TOPO
406	TRIDENT	https://www.tickertape.in/stocks/trident-TRIE
407	TV18BRDCST	https://www.tickertape.in/stocks/tv18-broadcast-TVEB
408	THERMAX	https://www.tickertape.in/stocks/thermax-THMX
409	TRIVENI	https://www.tickertape.in/stocks/triveni-engineering-and-industries-TREI
410	UCOBANK	https://www.tickertape.in/stocks/uco-bank-UCBK
411	TTKPRESTIG	https://www.tickertape.in/stocks/ttk-prestige-TTKL
412	TORNTPHARM	https://www.tickertape.in/stocks/torrent-pharmaceuticals-TORP
413	TVSMOTOR	https://www.tickertape.in/stocks/tvs-motor-company-TVSM
414	UBL	https://www.tickertape.in/stocks/united-breweries-UBBW
415	TRENT	https://www.tickertape.in/stocks/trent-TREN
416	TIINDIA	https://www.tickertape.in/stocks/tube-investments-of-india-TBEI
417	TIMKEN	https://www.tickertape.in/stocks/timken-india-TIMK
418	UPL	https://www.tickertape.in/stocks/upl-UPLL
419	VEDL	https://www.tickertape.in/stocks/vedanta-VDAN
420	VBL	https://www.tickertape.in/stocks/varun-beverages-VARB
421	ULTRACEMCO	https://www.tickertape.in/stocks/ultratech-cement-ULTC
422	VGUARD	https://www.tickertape.in/stocks/v-guard-industries-VGUA
423	UNIONBANK	https://www.tickertape.in/stocks/union-bank-of-india-UNBK
424	UFLEX	https://www.tickertape.in/stocks/uflex-UFLX
425	VAIBHAVGBL	https://www.tickertape.in/stocks/vaibhav-global-VAIB
426	VARROC	https://www.tickertape.in/stocks/varroc-engineering-VARE
427	WHIRLPOOL	https://www.tickertape.in/stocks/whirlpool-of-india-WHIR
428	WELCORP	https://www.tickertape.in/stocks/welspun-corp-WGSR
429	VINATIORGA	https://www.tickertape.in/stocks/vinati-organics-VNTI
430	VIPIND	https://www.tickertape.in/stocks/v-i-p-industries-VIPI
431	VMART	https://www.tickertape.in/stocks/v-mart-retail-VMAR
432	WESTLIFE	https://www.tickertape.in/stocks/westlife-development-WEST
433	ZFCVINDIA	https://www.tickertape.in/stocks/wabco-india-WABC
434	WIPRO	https://www.tickertape.in/stocks/wipro-WIPR
435	WELSPUNIND	https://www.tickertape.in/stocks/welspun-india-WLSP
436	VTL	https://www.tickertape.in/stocks/vardhman-textiles-VART
437	VOLTAS	https://www.tickertape.in/stocks/voltas-VOLT
438	ZYDUSWELL	https://www.tickertape.in/stocks/zydus-wellness-ZYDS
439	ZEEL	https://www.tickertape.in/stocks/zee-entertainment-enterprises-ZEE
440	ZENSARTECH	https://www.tickertape.in/stocks/zensar-technologies-ZENT
441	YESBANK	https://www.tickertape.in/stocks/yes-bank-YESB
442	HLEGLAS	https://www.tickertape.in/stocks/hle-glascoat-HLE
443	CAMS	https://www.tickertape.in/stocks/computer-age-management-services-CAMC
444	ANGELONE	https://www.tickertape.in/stocks/angel-broking-ANGE
445	UTIAMC	https://www.tickertape.in/stocks/uti-asset-management-company-UTI
446	MAZDOCK	https://www.tickertape.in/stocks/mazagon-dock-shipbuilders-MAZ
447	EQUITASBNK	https://www.tickertape.in/stocks/equitas-small-finance-bank-EQU
448	GLAND	https://www.tickertape.in/stocks/gland-pharma-GLAN
449	RBA	https://www.tickertape.in/stocks/burger-king-india-BUR
450	IRFC	https://www.tickertape.in/stocks/indian-railway-finance-corporation-IRF
451	INDIGOPNTS	https://www.tickertape.in/stocks/indigo-paints-INDIG
452	HOMEFIRST	https://www.tickertape.in/stocks/home-first-finance-company-india-HOM
453	MTARTECH	https://www.tickertape.in/stocks/mtar-technologies-MTA
454	EASEMYTRIP	https://www.tickertape.in/stocks/easy-trip-planners-EASE
455	JUBLINGREA	https://www.tickertape.in/stocks/jubilant-ingrevia-JUB
456	ANURAS	https://www.tickertape.in/stocks/anupam-rasayan-india-ANUR
457	CRAFTSMAN	https://www.tickertape.in/stocks/craftsman-automation-CRAF
458	LXCHEM	https://www.tickertape.in/stocks/laxmi-organic-industries-LXC
459	KALYANKJIL	https://www.tickertape.in/stocks/kalyan-jewellers-india-KALYA
460	NAZARA	https://www.tickertape.in/stocks/nazara-technologies-NAZ
461	LODHA	https://www.tickertape.in/stocks/macrotech-developers-LOD
462	SHYAMMETL	https://www.tickertape.in/stocks/shyam-metalics-and-energy-SHYAE
463	SONACOMS	https://www.tickertape.in/stocks/sona-blw-precision-forgings-SONAC
464	KIMS	https://www.tickertape.in/stocks/krishna-institute-of-medical-sciences-KIMS
465	CLEAN	https://www.tickertape.in/stocks/clean-science-and-technology-CLE
466	GRINFRA	https://www.tickertape.in/stocks/g-r-infraprojects-GRI
467	ZOMATO	https://www.tickertape.in/stocks/zomato-ZOM
468	DEVYANI	https://www.tickertape.in/stocks/devyani-international-DEVY
469	CHEMPLASTS	https://www.tickertape.in/stocks/chemplast-sanmar-CHEMP
470	MFL	https://www.tickertape.in/stocks/meghmani-finechem-MFM
471	NUVOCO	https://www.tickertape.in/stocks/nuvoco-vistas-corporation-NUV
472	APTUS	https://www.tickertape.in/stocks/aptus-value-housing-finance-india-APTU
473	VIJAYA	https://www.tickertape.in/stocks/vijaya-diagnostic-centre-VIJAY
474	NYKAA	https://www.tickertape.in/stocks/fsn-e-commerce-ventures-NYK
475	POLICYBZR	https://www.tickertape.in/stocks/pb-fintech-POLI
476	SAPPHIRE	https://www.tickertape.in/stocks/sapphire-foods-india-SAPPH
477	PAYTM	https://www.tickertape.in/stocks/one-97-communications-PAY
478	LATENTVIEW	https://www.tickertape.in/stocks/latent-view-analytics-LATE
479	GOCOLORS	https://www.tickertape.in/stocks/go-fashion-india-GOC
480	STARHEALTH	https://www.tickertape.in/stocks/star-health-and-allied-insurance-company-STARH
481	MAPMYINDIA	https://www.tickertape.in/stocks/ce-info-systems-MAPM
482	METROBRAND	https://www.tickertape.in/stocks/metro-brands-METR
483	MEDPLUS	https://www.tickertape.in/stocks/medplus-health-services-MEDP
484	DATAPATTNS	https://www.tickertape.in/stocks/data-patterns-india-DATAP
485	AWL	https://www.tickertape.in/stocks/adani-wilmar-AWL
486	MANYAVAR	https://www.tickertape.in/stocks/vedant-fashions-MANY
487	MSUMI	https://www.tickertape.in/stocks/motherson-sumi-wiring-india-MSU
488	CAMPUS	https://www.tickertape.in/stocks/campus-activewear-CAMP
489	RAINBOW	https://www.tickertape.in/stocks/rainbow-childrens-medicare-RAINB
490	LICI	https://www.tickertape.in/stocks/life-insurance-corporation-of-india-LIC
491	DELHIVERY	https://www.tickertape.in/stocks/delhivery-DELH
492	AETHER	https://www.tickertape.in/stocks/aether-industries-AET
493	TMB	https://www.tickertape.in/stocks/tamilnad-mercantile-bank-TMB
494	PPLPHARMA	https://www.tickertape.in/stocks/piramal-pharma-PPL
495	MEDANTA	https://www.tickertape.in/stocks/global-health-MEDA
496	BIKAJI	https://www.tickertape.in/stocks/bikaji-foods-international-BIK
497	ACI	https://www.tickertape.in/stocks/archean-chemical-industries-ACA
498	FIVESTAR	https://www.tickertape.in/stocks/five-star-business-finance-FIVES
499	RUSTOMJEE	https://www.tickertape.in/stocks/keystone-realtors-RUST
500	KFINTECH	https://www.tickertape.in/stocks/kfin-technologies-KFI
501	NSLNISP	https://www.tickertape.in/stocks/nmdc-steel-NSLN
